id,gradeId,classId,teacherId,day,period,subjectId
463,5,13,staff_ks_017,MONDAY,PERIOD8,14
464,5,13,staff_ks_017,TUESDAY,PERIOD1,16
465,5,13,staff_ks_017,TUESDAY,PERIOD3,18
466,5,13,staff_ks_017,TUESDAY,PERIOD4,19
467,5,13,staff_ks_017,TUESDAY,PERIOD5,23
468,5,13,staff_ks_017,TUESDAY,PERIOD6,26
469,5,13,staff_ks_017,TUESDAY,PERIOD7,4
470,5,13,staff_ks_017,TUESDAY,PERIOD8,5
471,5,13,staff_ks_017,WEDNESDAY,PERIOD1,6
472,5,13,staff_ks_017,WEDNESDAY,PERIOD2,7
473,5,13,staff_ks_017,WEDNESDAY,PERIOD3,10
474,5,13,staff_ks_017,WEDNESDAY,PERIOD4,11
475,5,13,staff_ks_017,WEDNESDAY,PERIOD5,14
476,5,13,staff_ks_017,WEDNESDAY,PERIOD6,16
477,5,13,staff_ks_017,WEDNESDAY,PERIOD8,18
478,5,13,staff_ks_017,THURSDAY,PERIOD1,19
479,5,13,staff_ks_017,THURSDAY,PERIOD2,23
480,5,13,staff_ks_017,THURSDAY,PERIOD3,26
481,5,13,staff_ks_017,THURSDAY,PERIOD4,4
482,5,13,staff_ks_017,THURSDAY,PERIOD5,5
483,5,13,staff_ks_017,THURSDAY,PERIOD6,6
484,5,13,staff_ks_017,THURSDAY,PERIOD7,7
485,5,13,staff_ks_017,FRIDAY,PERIOD2,10
486,5,13,staff_ks_017,FRIDAY,PERIOD3,11
487,5,13,staff_ks_017,FRIDAY,PERIOD4,14
488,5,13,staff_ks_017,FRIDAY,PERIOD5,16
489,5,13,staff_ks_017,FRIDAY,PERIOD6,18
490,5,13,staff_ks_017,FRIDAY,PERIOD7,19
491,5,13,staff_ks_017,FRIDAY,PERIOD8,23
492,5,13,staff_ks_017,SATURDAY,PERIOD1,26
493,5,13,staff_ks_017,SATURDAY,PERIOD3,4
494,5,13,staff_ks_017,SATURDAY,PERIOD4,5
495,5,14,staff_ks_018,MONDAY,PERIOD1,4
496,5,14,staff_ks_018,MONDAY,PERIOD2,5
497,5,14,staff_ks_018,MONDAY,PERIOD3,6
498,5,14,staff_ks_018,MONDAY,PERIOD4,7
499,5,14,staff_ks_018,MONDAY,PERIOD5,10
500,5,14,staff_ks_018,MONDAY,PERIOD6,11
501,5,14,staff_ks_018,MONDAY,PERIOD8,14
502,5,14,staff_ks_018,TUESDAY,PERIOD1,16
503,5,14,staff_ks_018,TUESDAY,PERIOD2,18
504,5,14,staff_ks_018,TUESDAY,PERIOD3,19
505,5,14,staff_ks_018,TUESDAY,PERIOD4,23
506,5,14,staff_ks_018,TUESDAY,PERIOD5,26
507,5,14,staff_ks_018,TUESDAY,PERIOD7,4
508,5,14,staff_ks_018,TUESDAY,PERIOD8,5
509,5,14,staff_ks_018,WEDNESDAY,PERIOD1,6
510,5,14,staff_ks_018,WEDNESDAY,PERIOD2,7
511,5,14,staff_ks_018,WEDNESDAY,PERIOD3,10
512,5,14,staff_ks_018,WEDNESDAY,PERIOD4,11
513,5,14,staff_ks_018,WEDNESDAY,PERIOD6,14
514,5,14,staff_ks_018,WEDNESDAY,PERIOD7,16
515,5,14,staff_ks_018,WEDNESDAY,PERIOD8,18
516,5,14,staff_ks_018,THURSDAY,PERIOD2,19
517,5,14,staff_ks_018,THURSDAY,PERIOD3,23
518,5,14,staff_ks_018,THURSDAY,PERIOD4,26
519,5,14,staff_ks_018,THURSDAY,PERIOD5,4
520,5,14,staff_ks_018,THURSDAY,PERIOD6,5
521,5,14,staff_ks_018,THURSDAY,PERIOD7,6
522,5,14,staff_ks_018,THURSDAY,PERIOD8,7
523,5,14,staff_ks_018,FRIDAY,PERIOD2,10
524,5,14,staff_ks_018,FRIDAY,PERIOD3,11
525,5,14,staff_ks_018,FRIDAY,PERIOD4,14
526,5,14,staff_ks_018,FRIDAY,PERIOD5,16
527,5,14,staff_ks_018,FRIDAY,PERIOD6,18
528,5,14,staff_ks_018,FRIDAY,PERIOD7,19
529,5,14,staff_ks_018,FRIDAY,PERIOD8,23
530,5,14,staff_ks_018,SATURDAY,PERIOD2,26
531,5,14,staff_ks_018,SATURDAY,PERIOD3,4
532,5,14,staff_ks_018,SATURDAY,PERIOD4,5
533,6,15,staff_ks_019,MONDAY,PERIOD1,4
534,6,15,staff_ks_019,MONDAY,PERIOD2,5
535,6,15,staff_ks_019,MONDAY,PERIOD3,6
536,6,15,staff_ks_019,MONDAY,PERIOD4,7
537,6,15,staff_ks_019,MONDAY,PERIOD5,11
538,6,15,staff_ks_019,MONDAY,PERIOD6,12
539,6,15,staff_ks_019,MONDAY,PERIOD7,16
540,6,15,staff_ks_019,TUESDAY,PERIOD1,17
541,6,15,staff_ks_019,TUESDAY,PERIOD3,18
542,6,15,staff_ks_019,TUESDAY,PERIOD4,19
543,6,15,staff_ks_019,TUESDAY,PERIOD5,25
544,6,15,staff_ks_019,TUESDAY,PERIOD6,4
545,6,15,staff_ks_019,TUESDAY,PERIOD7,5
546,6,15,staff_ks_019,TUESDAY,PERIOD8,6
547,6,15,staff_ks_019,WEDNESDAY,PERIOD1,7
548,6,15,staff_ks_019,WEDNESDAY,PERIOD2,11
549,6,15,staff_ks_019,WEDNESDAY,PERIOD4,12
550,6,15,staff_ks_019,WEDNESDAY,PERIOD5,16
551,6,15,staff_ks_019,WEDNESDAY,PERIOD6,17
552,6,15,staff_ks_019,WEDNESDAY,PERIOD7,18
553,6,15,staff_ks_019,WEDNESDAY,PERIOD8,19
554,6,15,staff_ks_019,THURSDAY,PERIOD2,25
555,6,15,staff_ks_019,THURSDAY,PERIOD3,4
556,6,15,staff_ks_019,THURSDAY,PERIOD4,5
557,6,15,staff_ks_019,THURSDAY,PERIOD5,6
558,6,15,staff_ks_019,THURSDAY,PERIOD6,7
559,6,15,staff_ks_019,THURSDAY,PERIOD7,11
560,6,15,staff_ks_019,THURSDAY,PERIOD8,12
561,6,15,staff_ks_019,FRIDAY,PERIOD2,16
562,6,15,staff_ks_019,FRIDAY,PERIOD3,17
563,6,15,staff_ks_019,FRIDAY,PERIOD4,18
564,6,15,staff_ks_019,FRIDAY,PERIOD5,19
565,6,15,staff_ks_019,FRIDAY,PERIOD6,25
566,6,15,staff_ks_019,FRIDAY,PERIOD7,4
567,6,15,staff_ks_019,FRIDAY,PERIOD8,5
568,6,15,staff_ks_019,SATURDAY,PERIOD1,6
569,6,15,staff_ks_019,SATURDAY,PERIOD2,7
570,6,15,staff_ks_019,SATURDAY,PERIOD3,11
571,6,16,staff_ks_020,MONDAY,PERIOD1,4
572,6,16,staff_ks_020,MONDAY,PERIOD2,5
573,6,16,staff_ks_020,MONDAY,PERIOD3,6
574,6,16,staff_ks_020,MONDAY,PERIOD4,7
575,6,16,staff_ks_020,MONDAY,PERIOD5,11
576,6,16,staff_ks_020,MONDAY,PERIOD6,12
577,6,16,staff_ks_020,MONDAY,PERIOD8,16
578,6,16,staff_ks_020,TUESDAY,PERIOD1,17
579,6,16,staff_ks_020,TUESDAY,PERIOD3,18
580,6,16,staff_ks_020,TUESDAY,PERIOD4,19
581,6,16,staff_ks_020,TUESDAY,PERIOD5,25
582,6,16,staff_ks_020,TUESDAY,PERIOD6,4
583,6,16,staff_ks_020,TUESDAY,PERIOD7,5
584,6,16,staff_ks_020,TUESDAY,PERIOD8,6
585,6,16,staff_ks_020,WEDNESDAY,PERIOD1,7
586,6,16,staff_ks_020,WEDNESDAY,PERIOD2,11
587,6,16,staff_ks_020,WEDNESDAY,PERIOD3,12
588,6,16,staff_ks_020,WEDNESDAY,PERIOD4,16
589,6,16,staff_ks_020,WEDNESDAY,PERIOD5,17
590,6,16,staff_ks_020,WEDNESDAY,PERIOD6,18
591,6,16,staff_ks_020,WEDNESDAY,PERIOD8,19
592,6,16,staff_ks_020,THURSDAY,PERIOD1,25
593,6,16,staff_ks_020,THURSDAY,PERIOD2,4
594,6,16,staff_ks_020,THURSDAY,PERIOD3,5
595,6,16,staff_ks_020,THURSDAY,PERIOD4,6
596,6,16,staff_ks_020,THURSDAY,PERIOD5,7
597,6,16,staff_ks_020,THURSDAY,PERIOD6,11
598,6,16,staff_ks_020,THURSDAY,PERIOD8,12
599,6,16,staff_ks_020,FRIDAY,PERIOD1,16
600,6,16,staff_ks_020,FRIDAY,PERIOD3,17
601,6,16,staff_ks_020,FRIDAY,PERIOD4,18
602,6,16,staff_ks_020,FRIDAY,PERIOD5,19
603,6,16,staff_ks_020,FRIDAY,PERIOD6,25
604,6,16,staff_ks_020,FRIDAY,PERIOD7,4
605,6,16,staff_ks_020,FRIDAY,PERIOD8,5
606,6,16,staff_ks_020,SATURDAY,PERIOD2,6
607,6,16,staff_ks_020,SATURDAY,PERIOD3,7
608,6,16,staff_ks_020,SATURDAY,PERIOD4,11
609,6,17,staff_ks_022,MONDAY,PERIOD1,4
610,6,17,staff_ks_022,MONDAY,PERIOD2,5
611,6,17,staff_ks_022,MONDAY,PERIOD3,6
612,6,17,staff_ks_022,MONDAY,PERIOD5,7
613,6,17,staff_ks_022,MONDAY,PERIOD6,11
614,6,17,staff_ks_022,MONDAY,PERIOD7,12
615,6,17,staff_ks_022,MONDAY,PERIOD8,16
616,6,17,staff_ks_022,TUESDAY,PERIOD1,17
617,6,17,staff_ks_022,TUESDAY,PERIOD2,18
618,6,17,staff_ks_022,TUESDAY,PERIOD3,19
619,6,17,staff_ks_022,TUESDAY,PERIOD4,25
620,6,17,staff_ks_022,TUESDAY,PERIOD5,4
621,6,17,staff_ks_022,TUESDAY,PERIOD6,5
622,6,17,staff_ks_022,TUESDAY,PERIOD7,6
623,6,17,staff_ks_022,WEDNESDAY,PERIOD1,7
624,6,17,staff_ks_022,WEDNESDAY,PERIOD2,11
625,6,17,staff_ks_022,WEDNESDAY,PERIOD3,12
626,6,17,staff_ks_022,WEDNESDAY,PERIOD4,16
627,6,17,staff_ks_022,WEDNESDAY,PERIOD5,17
628,6,17,staff_ks_022,WEDNESDAY,PERIOD7,18
629,6,17,staff_ks_022,WEDNESDAY,PERIOD8,19
630,6,17,staff_ks_022,THURSDAY,PERIOD2,25
631,6,17,staff_ks_022,THURSDAY,PERIOD3,4
632,6,17,staff_ks_022,THURSDAY,PERIOD4,5
633,6,17,staff_ks_022,THURSDAY,PERIOD5,6
634,6,17,staff_ks_022,THURSDAY,PERIOD6,7
635,6,17,staff_ks_022,THURSDAY,PERIOD7,11
636,6,17,staff_ks_022,THURSDAY,PERIOD8,12
637,6,17,staff_ks_022,FRIDAY,PERIOD1,16
638,6,17,staff_ks_022,FRIDAY,PERIOD2,17
639,6,17,staff_ks_022,FRIDAY,PERIOD3,18
640,6,17,staff_ks_022,FRIDAY,PERIOD5,19
641,6,17,staff_ks_022,FRIDAY,PERIOD6,25
642,6,17,staff_ks_022,FRIDAY,PERIOD7,4
643,6,17,staff_ks_022,FRIDAY,PERIOD8,5
644,6,17,staff_ks_022,SATURDAY,PERIOD1,6
645,6,17,staff_ks_022,SATURDAY,PERIOD3,7
646,6,17,staff_ks_022,SATURDAY,PERIOD4,11
647,6,18,staff_ks_025,MONDAY,PERIOD1,4
648,6,18,staff_ks_025,MONDAY,PERIOD2,5
649,6,18,staff_ks_025,MONDAY,PERIOD4,6
650,6,18,staff_ks_025,MONDAY,PERIOD5,7
651,6,18,staff_ks_025,MONDAY,PERIOD6,11
652,6,18,staff_ks_025,MONDAY,PERIOD7,12
653,6,18,staff_ks_025,MONDAY,PERIOD8,16
654,6,18,staff_ks_025,TUESDAY,PERIOD2,17
655,6,18,staff_ks_025,TUESDAY,PERIOD3,18
656,6,18,staff_ks_025,TUESDAY,PERIOD4,19
657,6,18,staff_ks_025,TUESDAY,PERIOD5,25
658,6,18,staff_ks_025,TUESDAY,PERIOD6,4
659,6,18,staff_ks_025,TUESDAY,PERIOD7,5
660,6,18,staff_ks_025,TUESDAY,PERIOD8,6
661,6,18,staff_ks_025,WEDNESDAY,PERIOD2,7
662,6,18,staff_ks_025,WEDNESDAY,PERIOD3,11
663,6,18,staff_ks_025,WEDNESDAY,PERIOD4,12
664,6,18,staff_ks_025,WEDNESDAY,PERIOD5,16
665,6,18,staff_ks_025,WEDNESDAY,PERIOD6,17
666,6,18,staff_ks_025,WEDNESDAY,PERIOD7,18
667,6,18,staff_ks_025,WEDNESDAY,PERIOD8,19
668,6,18,staff_ks_025,THURSDAY,PERIOD1,25
669,6,18,staff_ks_025,THURSDAY,PERIOD2,4
670,6,18,staff_ks_025,THURSDAY,PERIOD3,5
671,6,18,staff_ks_025,THURSDAY,PERIOD4,6
672,6,18,staff_ks_025,THURSDAY,PERIOD5,7
673,6,18,staff_ks_025,THURSDAY,PERIOD7,11
674,6,18,staff_ks_025,THURSDAY,PERIOD8,12
675,6,18,staff_ks_025,FRIDAY,PERIOD2,16
676,6,18,staff_ks_025,FRIDAY,PERIOD3,17
677,6,18,staff_ks_025,FRIDAY,PERIOD4,18
678,6,18,staff_ks_025,FRIDAY,PERIOD5,19
679,6,18,staff_ks_025,FRIDAY,PERIOD6,25
680,6,18,staff_ks_025,FRIDAY,PERIOD7,4
681,6,18,staff_ks_025,FRIDAY,PERIOD8,5
682,6,18,staff_ks_025,SATURDAY,PERIOD2,6
683,6,18,staff_ks_025,SATURDAY,PERIOD3,7
684,6,18,staff_ks_025,SATURDAY,PERIOD4,11
685,7,19,staff_ks_028,MONDAY,PERIOD2,4
686,7,19,staff_ks_028,MONDAY,PERIOD3,5
687,7,19,staff_ks_028,MONDAY,PERIOD4,6
688,7,19,staff_ks_028,MONDAY,PERIOD5,7
689,7,19,staff_ks_028,MONDAY,PERIOD6,11
690,7,19,staff_ks_028,MONDAY,PERIOD7,12
691,7,19,staff_ks_028,MONDAY,PERIOD8,16
692,7,19,staff_ks_028,TUESDAY,PERIOD1,17
693,7,19,staff_ks_028,TUESDAY,PERIOD2,18
694,7,19,staff_ks_028,TUESDAY,PERIOD3,19
695,7,19,staff_ks_028,TUESDAY,PERIOD4,25
696,7,19,staff_ks_028,TUESDAY,PERIOD5,4
697,7,19,staff_ks_028,TUESDAY,PERIOD6,5
698,7,19,staff_ks_028,TUESDAY,PERIOD7,6
699,7,19,staff_ks_028,WEDNESDAY,PERIOD1,7
700,7,19,staff_ks_028,WEDNESDAY,PERIOD2,11
701,7,19,staff_ks_028,WEDNESDAY,PERIOD3,12
702,7,19,staff_ks_028,WEDNESDAY,PERIOD4,16
703,7,19,staff_ks_028,WEDNESDAY,PERIOD5,17
704,7,19,staff_ks_028,WEDNESDAY,PERIOD6,18
705,7,19,staff_ks_028,WEDNESDAY,PERIOD8,19
706,7,19,staff_ks_028,THURSDAY,PERIOD1,25
707,7,19,staff_ks_028,THURSDAY,PERIOD3,4
708,7,19,staff_ks_028,THURSDAY,PERIOD4,5
709,7,19,staff_ks_028,THURSDAY,PERIOD5,6
710,7,19,staff_ks_028,THURSDAY,PERIOD6,7
711,7,19,staff_ks_028,THURSDAY,PERIOD7,11
712,7,19,staff_ks_028,THURSDAY,PERIOD8,12
713,7,19,staff_ks_028,FRIDAY,PERIOD1,16
714,7,19,staff_ks_028,FRIDAY,PERIOD2,17
715,7,19,staff_ks_028,FRIDAY,PERIOD3,18
716,7,19,staff_ks_028,FRIDAY,PERIOD5,19
717,7,19,staff_ks_028,FRIDAY,PERIOD6,25
718,7,19,staff_ks_028,FRIDAY,PERIOD7,4
719,7,19,staff_ks_028,FRIDAY,PERIOD8,5
720,7,19,staff_ks_028,SATURDAY,PERIOD1,6
721,7,19,staff_ks_028,SATURDAY,PERIOD2,7
722,7,19,staff_ks_028,SATURDAY,PERIOD4,11
723,7,20,staff_ks_029,MONDAY,PERIOD1,4
724,7,20,staff_ks_029,MONDAY,PERIOD2,5
725,7,20,staff_ks_029,MONDAY,PERIOD3,6
726,7,20,staff_ks_029,MONDAY,PERIOD4,7
727,7,20,staff_ks_029,MONDAY,PERIOD6,11
728,7,20,staff_ks_029,MONDAY,PERIOD7,12
729,7,20,staff_ks_029,MONDAY,PERIOD8,16
730,7,20,staff_ks_029,TUESDAY,PERIOD2,17
731,7,20,staff_ks_029,TUESDAY,PERIOD3,18
732,7,20,staff_ks_029,TUESDAY,PERIOD4,19
733,7,20,staff_ks_029,TUESDAY,PERIOD5,25
734,7,20,staff_ks_029,TUESDAY,PERIOD6,4
735,7,20,staff_ks_029,TUESDAY,PERIOD7,5
736,7,20,staff_ks_029,TUESDAY,PERIOD8,6
737,7,20,staff_ks_029,WEDNESDAY,PERIOD1,7
738,7,20,staff_ks_029,WEDNESDAY,PERIOD2,11
739,7,20,staff_ks_029,WEDNESDAY,PERIOD4,12
740,7,20,staff_ks_029,WEDNESDAY,PERIOD5,16
741,7,20,staff_ks_029,WEDNESDAY,PERIOD6,17
742,7,20,staff_ks_029,WEDNESDAY,PERIOD7,18
743,7,20,staff_ks_029,WEDNESDAY,PERIOD8,19
744,7,20,staff_ks_029,THURSDAY,PERIOD1,25
745,7,20,staff_ks_029,THURSDAY,PERIOD2,4
746,7,20,staff_ks_029,THURSDAY,PERIOD3,5
747,7,20,staff_ks_029,THURSDAY,PERIOD4,6
748,7,20,staff_ks_029,THURSDAY,PERIOD5,7
749,7,20,staff_ks_029,THURSDAY,PERIOD7,11
750,7,20,staff_ks_029,THURSDAY,PERIOD8,12
751,7,20,staff_ks_029,FRIDAY,PERIOD2,16
752,7,20,staff_ks_029,FRIDAY,PERIOD3,17
753,7,20,staff_ks_029,FRIDAY,PERIOD4,18
754,7,20,staff_ks_029,FRIDAY,PERIOD5,19
755,7,20,staff_ks_029,FRIDAY,PERIOD6,25
756,7,20,staff_ks_029,FRIDAY,PERIOD7,4
757,7,20,staff_ks_029,FRIDAY,PERIOD8,5
758,7,20,staff_ks_029,SATURDAY,PERIOD1,6
759,7,20,staff_ks_029,SATURDAY,PERIOD2,7
760,7,20,staff_ks_029,SATURDAY,PERIOD4,11
761,7,21,staff_ks_030,MONDAY,PERIOD1,4
762,7,21,staff_ks_030,MONDAY,PERIOD2,5
763,7,21,staff_ks_030,MONDAY,PERIOD3,6
764,7,21,staff_ks_030,MONDAY,PERIOD4,7
765,7,21,staff_ks_030,MONDAY,PERIOD5,11
766,7,21,staff_ks_030,MONDAY,PERIOD7,12
767,7,21,staff_ks_030,MONDAY,PERIOD8,16
768,7,21,staff_ks_030,TUESDAY,PERIOD1,17
769,7,21,staff_ks_030,TUESDAY,PERIOD2,18
770,7,21,staff_ks_030,TUESDAY,PERIOD3,19
771,7,21,staff_ks_030,TUESDAY,PERIOD5,25
772,7,21,staff_ks_030,TUESDAY,PERIOD6,4
773,7,21,staff_ks_030,TUESDAY,PERIOD7,5
774,7,21,staff_ks_030,TUESDAY,PERIOD8,6
775,7,21,staff_ks_030,WEDNESDAY,PERIOD1,7
776,7,21,staff_ks_030,WEDNESDAY,PERIOD2,11
777,7,21,staff_ks_030,WEDNESDAY,PERIOD3,12
778,7,21,staff_ks_030,WEDNESDAY,PERIOD4,16
779,7,21,staff_ks_030,WEDNESDAY,PERIOD6,17
780,7,21,staff_ks_030,WEDNESDAY,PERIOD7,18
781,7,21,staff_ks_030,WEDNESDAY,PERIOD8,19
782,7,21,staff_ks_030,THURSDAY,PERIOD1,25
783,7,21,staff_ks_030,THURSDAY,PERIOD2,4
784,7,21,staff_ks_030,THURSDAY,PERIOD3,5
785,7,21,staff_ks_030,THURSDAY,PERIOD4,6
786,7,21,staff_ks_030,THURSDAY,PERIOD5,7
787,7,21,staff_ks_030,THURSDAY,PERIOD7,11
788,7,21,staff_ks_030,THURSDAY,PERIOD8,12
789,7,21,staff_ks_030,FRIDAY,PERIOD1,16
790,7,21,staff_ks_030,FRIDAY,PERIOD2,17
791,7,21,staff_ks_030,FRIDAY,PERIOD3,18
792,7,21,staff_ks_030,FRIDAY,PERIOD4,19
793,7,21,staff_ks_030,FRIDAY,PERIOD5,25
794,7,21,staff_ks_030,FRIDAY,PERIOD7,4
795,7,21,staff_ks_030,FRIDAY,PERIOD8,5
796,7,21,staff_ks_030,SATURDAY,PERIOD1,6
797,7,21,staff_ks_030,SATURDAY,PERIOD3,7
798,7,21,staff_ks_030,SATURDAY,PERIOD4,11
799,7,22,staff_ks_032,MONDAY,PERIOD1,4
800,7,22,staff_ks_032,MONDAY,PERIOD3,5
801,7,22,staff_ks_032,MONDAY,PERIOD4,6
802,7,22,staff_ks_032,MONDAY,PERIOD5,7
803,7,22,staff_ks_032,MONDAY,PERIOD6,11
804,7,22,staff_ks_032,MONDAY,PERIOD7,12
805,7,22,staff_ks_032,MONDAY,PERIOD8,16
806,7,22,staff_ks_032,TUESDAY,PERIOD1,17
807,7,22,staff_ks_032,TUESDAY,PERIOD2,18
808,7,22,staff_ks_032,TUESDAY,PERIOD3,19
809,7,22,staff_ks_032,TUESDAY,PERIOD4,25
810,7,22,staff_ks_032,TUESDAY,PERIOD5,4
811,7,22,staff_ks_032,TUESDAY,PERIOD7,5
812,7,22,staff_ks_032,TUESDAY,PERIOD8,6
813,7,22,staff_ks_032,WEDNESDAY,PERIOD1,7
814,7,22,staff_ks_032,WEDNESDAY,PERIOD2,11
815,7,22,staff_ks_032,WEDNESDAY,PERIOD4,12
816,7,22,staff_ks_032,WEDNESDAY,PERIOD5,16
817,7,22,staff_ks_032,WEDNESDAY,PERIOD6,17
818,7,22,staff_ks_032,WEDNESDAY,PERIOD7,18
819,7,22,staff_ks_032,WEDNESDAY,PERIOD8,19
820,7,22,staff_ks_032,THURSDAY,PERIOD1,25
821,7,22,staff_ks_032,THURSDAY,PERIOD2,4
822,7,22,staff_ks_032,THURSDAY,PERIOD3,5
823,7,22,staff_ks_032,THURSDAY,PERIOD4,6
824,7,22,staff_ks_032,THURSDAY,PERIOD6,7
825,7,22,staff_ks_032,THURSDAY,PERIOD7,11
826,7,22,staff_ks_032,THURSDAY,PERIOD8,12
827,7,22,staff_ks_032,FRIDAY,PERIOD1,16
828,7,22,staff_ks_032,FRIDAY,PERIOD2,17
829,7,22,staff_ks_032,FRIDAY,PERIOD3,18
830,7,22,staff_ks_032,FRIDAY,PERIOD4,19
831,7,22,staff_ks_032,FRIDAY,PERIOD6,25
832,7,22,staff_ks_032,FRIDAY,PERIOD7,4
833,7,22,staff_ks_032,FRIDAY,PERIOD8,5
834,7,22,staff_ks_032,SATURDAY,PERIOD1,6
835,7,22,staff_ks_032,SATURDAY,PERIOD2,7
836,7,22,staff_ks_032,SATURDAY,PERIOD4,11
837,8,23,staff_ks_033,MONDAY,PERIOD2,4
838,8,23,staff_ks_033,MONDAY,PERIOD3,5
839,8,23,staff_ks_033,MONDAY,PERIOD4,6
840,8,23,staff_ks_033,MONDAY,PERIOD5,7
841,8,23,staff_ks_033,MONDAY,PERIOD6,11
842,8,23,staff_ks_033,MONDAY,PERIOD7,12
843,8,23,staff_ks_033,MONDAY,PERIOD8,16
844,8,23,staff_ks_033,TUESDAY,PERIOD1,17
845,8,23,staff_ks_033,TUESDAY,PERIOD2,18
846,8,23,staff_ks_033,TUESDAY,PERIOD4,19
847,8,23,staff_ks_033,TUESDAY,PERIOD5,25
848,8,23,staff_ks_033,TUESDAY,PERIOD6,4
849,8,23,staff_ks_033,TUESDAY,PERIOD7,5
850,8,23,staff_ks_033,TUESDAY,PERIOD8,6
851,8,23,staff_ks_033,WEDNESDAY,PERIOD1,7
852,8,23,staff_ks_033,WEDNESDAY,PERIOD2,11
853,8,23,staff_ks_033,WEDNESDAY,PERIOD3,12
854,8,23,staff_ks_033,WEDNESDAY,PERIOD5,16
855,8,23,staff_ks_033,WEDNESDAY,PERIOD6,17
856,8,23,staff_ks_033,WEDNESDAY,PERIOD7,18
857,8,23,staff_ks_033,WEDNESDAY,PERIOD8,19
858,8,23,staff_ks_033,THURSDAY,PERIOD1,25
859,8,23,staff_ks_033,THURSDAY,PERIOD2,4
860,8,23,staff_ks_033,THURSDAY,PERIOD3,5
861,8,23,staff_ks_033,THURSDAY,PERIOD4,6
862,8,23,staff_ks_033,THURSDAY,PERIOD5,7
863,8,23,staff_ks_033,THURSDAY,PERIOD7,11
864,8,23,staff_ks_033,THURSDAY,PERIOD8,12
865,8,23,staff_ks_033,FRIDAY,PERIOD1,16
866,8,23,staff_ks_033,FRIDAY,PERIOD2,17
867,8,23,staff_ks_033,FRIDAY,PERIOD4,18
868,8,23,staff_ks_033,FRIDAY,PERIOD5,19
869,8,23,staff_ks_033,FRIDAY,PERIOD6,25
870,8,23,staff_ks_033,FRIDAY,PERIOD7,4
871,8,23,staff_ks_033,FRIDAY,PERIOD8,5
872,8,23,staff_ks_033,SATURDAY,PERIOD1,6
873,8,23,staff_ks_033,SATURDAY,PERIOD3,7
874,8,23,staff_ks_033,SATURDAY,PERIOD4,11
875,8,24,staff_ks_034,MONDAY,PERIOD1,4
876,8,24,staff_ks_034,MONDAY,PERIOD2,5
877,8,24,staff_ks_034,MONDAY,PERIOD4,6
878,8,24,staff_ks_034,MONDAY,PERIOD5,7
879,8,24,staff_ks_034,MONDAY,PERIOD6,11
880,8,24,staff_ks_034,MONDAY,PERIOD7,12
881,8,24,staff_ks_034,MONDAY,PERIOD8,16
882,8,24,staff_ks_034,TUESDAY,PERIOD1,17
883,8,24,staff_ks_034,TUESDAY,PERIOD3,18
884,8,24,staff_ks_034,TUESDAY,PERIOD4,19
885,8,24,staff_ks_034,TUESDAY,PERIOD5,25
886,8,24,staff_ks_034,TUESDAY,PERIOD6,4
887,8,24,staff_ks_034,TUESDAY,PERIOD7,5
888,8,24,staff_ks_034,TUESDAY,PERIOD8,6
889,8,24,staff_ks_034,WEDNESDAY,PERIOD1,7
890,8,24,staff_ks_034,WEDNESDAY,PERIOD3,11
891,8,24,staff_ks_034,WEDNESDAY,PERIOD4,12
892,8,24,staff_ks_034,WEDNESDAY,PERIOD5,16
893,8,24,staff_ks_034,WEDNESDAY,PERIOD6,17
894,8,24,staff_ks_034,WEDNESDAY,PERIOD7,18
895,8,24,staff_ks_034,WEDNESDAY,PERIOD8,19
896,8,24,staff_ks_034,THURSDAY,PERIOD1,25
897,8,24,staff_ks_034,THURSDAY,PERIOD2,4
898,8,24,staff_ks_034,THURSDAY,PERIOD3,5
899,8,24,staff_ks_034,THURSDAY,PERIOD4,6
900,8,24,staff_ks_034,THURSDAY,PERIOD5,7
901,8,24,staff_ks_034,THURSDAY,PERIOD6,11
902,8,24,staff_ks_034,THURSDAY,PERIOD8,12
903,8,24,staff_ks_034,FRIDAY,PERIOD1,16
904,8,24,staff_ks_034,FRIDAY,PERIOD2,17
905,8,24,staff_ks_034,FRIDAY,PERIOD4,18
906,8,24,staff_ks_034,FRIDAY,PERIOD5,19
907,8,24,staff_ks_034,FRIDAY,PERIOD6,25
908,8,24,staff_ks_034,FRIDAY,PERIOD7,4
909,8,24,staff_ks_034,FRIDAY,PERIOD8,5
910,8,24,staff_ks_034,SATURDAY,PERIOD2,6
911,8,24,staff_ks_034,SATURDAY,PERIOD3,7
912,8,24,staff_ks_034,SATURDAY,PERIOD4,11
913,8,25,staff_ks_036,MONDAY,PERIOD1,4
914,8,25,staff_ks_036,MONDAY,PERIOD2,5
915,8,25,staff_ks_036,MONDAY,PERIOD3,6
916,8,25,staff_ks_036,MONDAY,PERIOD4,7
917,8,25,staff_ks_036,MONDAY,PERIOD5,11
918,8,25,staff_ks_036,MONDAY,PERIOD7,12
919,8,25,staff_ks_036,MONDAY,PERIOD8,16
920,8,25,staff_ks_036,TUESDAY,PERIOD1,17
921,8,25,staff_ks_036,TUESDAY,PERIOD2,18
922,8,25,staff_ks_036,TUESDAY,PERIOD4,19
923,8,25,staff_ks_036,TUESDAY,PERIOD5,25
924,8,25,staff_ks_036,TUESDAY,PERIOD6,4
925,8,25,staff_ks_036,TUESDAY,PERIOD7,5
