gradeId,classId,teacherId,day,period,subjectId
5,14,staff_ks_018,WEDNESDAY,PERIOD7,16
5,14,staff_ks_018,WEDNESDAY,PERIOD8,18
5,14,staff_ks_018,THURSDAY,PERIOD2,19
5,14,staff_ks_018,THURSDAY,PERIOD3,23
5,14,staff_ks_018,THURSDAY,PERIOD4,26
5,14,staff_ks_018,THURSDAY,PERIOD5,4
5,14,staff_ks_018,THURSDAY,PERIOD6,5
5,14,staff_ks_018,THURSDAY,PERIOD7,6
5,14,staff_ks_018,THURSDAY,PERIOD8,7
5,14,staff_ks_018,FRIDAY,PERIOD2,10
5,14,staff_ks_018,FRIDAY,PERIOD3,11
5,14,staff_ks_018,FRIDAY,PERIOD4,14
5,14,staff_ks_018,FRIDAY,PERIOD5,16
5,14,staff_ks_018,FRIDAY,PERIOD6,18
5,14,staff_ks_018,FRIDAY,PERIOD7,19
5,14,staff_ks_018,FRIDAY,PERIOD8,23
5,14,staff_ks_018,SATURDAY,PERIOD2,26
5,14,staff_ks_018,SATURDAY,PERIOD3,4
5,14,staff_ks_018,SATURDAY,PERIOD4,5
6,15,staff_ks_019,MONDAY,PERIOD1,4
6,15,staff_ks_019,MONDAY,PERIOD2,5
6,15,staff_ks_019,MONDAY,PERIOD3,6
6,15,staff_ks_019,MONDAY,PERIOD4,7
6,15,staff_ks_019,MONDAY,PERIOD5,11
6,15,staff_ks_019,MONDAY,PERIOD6,12
6,15,staff_ks_019,MONDAY,PERIOD7,16
6,15,staff_ks_019,TUESDAY,PERIOD1,17
6,15,staff_ks_019,TUESDAY,PERIOD3,18
6,15,staff_ks_019,TUESDAY,PERIOD4,19
6,15,staff_ks_019,TUESDAY,PERIOD5,25
6,15,staff_ks_019,TUESDAY,PERIOD6,4
6,15,staff_ks_019,TUESDAY,PERIOD7,5
6,15,staff_ks_019,TUESDAY,PERIOD8,6
6,15,staff_ks_019,WEDNESDAY,PERIOD1,7
6,15,staff_ks_019,WEDNESDAY,PERIOD2,11
6,15,staff_ks_019,WEDNESDAY,PERIOD4,12
6,15,staff_ks_019,WEDNESDAY,PERIOD5,16
6,15,staff_ks_019,WEDNESDAY,PERIOD6,17
6,15,staff_ks_019,WEDNESDAY,PERIOD7,18
6,15,staff_ks_019,WEDNESDAY,PERIOD8,19
6,15,staff_ks_019,THURSDAY,PERIOD2,25
6,15,staff_ks_019,THURSDAY,PERIOD3,4
6,15,staff_ks_019,THURSDAY,PERIOD4,5
6,15,staff_ks_019,THURSDAY,PERIOD5,6
6,15,staff_ks_019,THURSDAY,PERIOD6,7
6,15,staff_ks_019,THURSDAY,PERIOD7,11
6,15,staff_ks_019,THURSDAY,PERIOD8,12
6,15,staff_ks_019,FRIDAY,PERIOD2,16
6,15,staff_ks_019,FRIDAY,PERIOD3,17
6,15,staff_ks_019,FRIDAY,PERIOD4,18
6,15,staff_ks_019,FRIDAY,PERIOD5,19
6,15,staff_ks_019,FRIDAY,PERIOD6,25
6,15,staff_ks_019,FRIDAY,PERIOD7,4
6,15,staff_ks_019,FRIDAY,PERIOD8,5
6,15,staff_ks_019,SATURDAY,PERIOD1,6
6,15,staff_ks_019,SATURDAY,PERIOD2,7
6,15,staff_ks_019,SATURDAY,PERIOD3,11
6,16,staff_ks_020,MONDAY,PERIOD1,4
6,16,staff_ks_020,MONDAY,PERIOD2,5
6,16,staff_ks_020,MONDAY,PERIOD3,6
6,16,staff_ks_020,MONDAY,PERIOD4,7
6,16,staff_ks_020,MONDAY,PERIOD5,11
6,16,staff_ks_020,MONDAY,PERIOD6,12
6,16,staff_ks_020,MONDAY,PERIOD8,16
6,16,staff_ks_020,TUESDAY,PERIOD1,17
6,16,staff_ks_020,TUESDAY,PERIOD3,18
6,16,staff_ks_020,TUESDAY,PERIOD4,19
6,16,staff_ks_020,TUESDAY,PERIOD5,25
6,16,staff_ks_020,TUESDAY,PERIOD6,4
6,16,staff_ks_020,TUESDAY,PERIOD7,5
6,16,staff_ks_020,TUESDAY,PERIOD8,6
6,16,staff_ks_020,WEDNESDAY,PERIOD1,7
6,16,staff_ks_020,WEDNESDAY,PERIOD2,11
6,16,staff_ks_020,WEDNESDAY,PERIOD3,12
6,16,staff_ks_020,WEDNESDAY,PERIOD4,16
6,16,staff_ks_020,WEDNESDAY,PERIOD5,17
6,16,staff_ks_020,WEDNESDAY,PERIOD6,18
6,16,staff_ks_020,WEDNESDAY,PERIOD8,19
6,16,staff_ks_020,THURSDAY,PERIOD1,25
6,16,staff_ks_020,THURSDAY,PERIOD2,4
6,16,staff_ks_020,THURSDAY,PERIOD3,5
6,16,staff_ks_020,THURSDAY,PERIOD4,6
6,16,staff_ks_020,THURSDAY,PERIOD5,7
6,16,staff_ks_020,THURSDAY,PERIOD6,11
6,16,staff_ks_020,THURSDAY,PERIOD8,12
6,16,staff_ks_020,FRIDAY,PERIOD1,16
6,16,staff_ks_020,FRIDAY,PERIOD3,17
6,16,staff_ks_020,FRIDAY,PERIOD4,18
6,16,staff_ks_020,FRIDAY,PERIOD5,19
6,16,staff_ks_020,FRIDAY,PERIOD6,25
6,16,staff_ks_020,FRIDAY,PERIOD7,4
6,16,staff_ks_020,FRIDAY,PERIOD8,5
6,16,staff_ks_020,SATURDAY,PERIOD2,6
6,16,staff_ks_020,SATURDAY,PERIOD3,7
6,16,staff_ks_020,SATURDAY,PERIOD4,11
6,17,staff_ks_022,MONDAY,PERIOD1,4
6,17,staff_ks_022,MONDAY,PERIOD2,5
6,17,staff_ks_022,MONDAY,PERIOD3,6
6,17,staff_ks_022,MONDAY,PERIOD5,7
6,17,staff_ks_022,MONDAY,PERIOD6,11
6,17,staff_ks_022,MONDAY,PERIOD7,12
6,17,staff_ks_022,MONDAY,PERIOD8,16
6,17,staff_ks_022,TUESDAY,PERIOD1,17
6,17,staff_ks_022,TUESDAY,PERIOD2,18
6,17,staff_ks_022,TUESDAY,PERIOD3,19
6,17,staff_ks_022,TUESDAY,PERIOD4,25
6,17,staff_ks_022,TUESDAY,PERIOD5,4
6,17,staff_ks_022,TUESDAY,PERIOD6,5
6,17,staff_ks_022,TUESDAY,PERIOD7,6
6,17,staff_ks_022,WEDNESDAY,PERIOD1,7
6,17,staff_ks_022,WEDNESDAY,PERIOD2,11
6,17,staff_ks_022,WEDNESDAY,PERIOD3,12
6,17,staff_ks_022,WEDNESDAY,PERIOD4,16
6,17,staff_ks_022,WEDNESDAY,PERIOD5,17
6,17,staff_ks_022,WEDNESDAY,PERIOD7,18
6,17,staff_ks_022,WEDNESDAY,PERIOD8,19
6,17,staff_ks_022,THURSDAY,PERIOD2,25
6,17,staff_ks_022,THURSDAY,PERIOD3,4
6,17,staff_ks_022,THURSDAY,PERIOD4,5
6,17,staff_ks_022,THURSDAY,PERIOD5,6
6,17,staff_ks_022,THURSDAY,PERIOD6,7
6,17,staff_ks_022,THURSDAY,PERIOD7,11
6,17,staff_ks_022,THURSDAY,PERIOD8,12
6,17,staff_ks_022,FRIDAY,PERIOD1,16
6,17,staff_ks_022,FRIDAY,PERIOD2,17
6,17,staff_ks_022,FRIDAY,PERIOD3,18
6,17,staff_ks_022,FRIDAY,PERIOD5,19
6,17,staff_ks_022,FRIDAY,PERIOD6,25
6,17,staff_ks_022,FRIDAY,PERIOD7,4
6,17,staff_ks_022,FRIDAY,PERIOD8,5
6,17,staff_ks_022,SATURDAY,PERIOD1,6
6,17,staff_ks_022,SATURDAY,PERIOD3,7
6,17,staff_ks_022,SATURDAY,PERIOD4,11
6,18,staff_ks_025,MONDAY,PERIOD1,4
6,18,staff_ks_025,MONDAY,PERIOD2,5
6,18,staff_ks_025,MONDAY,PERIOD4,6
6,18,staff_ks_025,MONDAY,PERIOD5,7
6,18,staff_ks_025,MONDAY,PERIOD6,11
6,18,staff_ks_025,MONDAY,PERIOD7,12
6,18,staff_ks_025,MONDAY,PERIOD8,16
6,18,staff_ks_025,TUESDAY,PERIOD2,17
6,18,staff_ks_025,TUESDAY,PERIOD3,18
6,18,staff_ks_025,TUESDAY,PERIOD4,19
6,18,staff_ks_025,TUESDAY,PERIOD5,25
6,18,staff_ks_025,TUESDAY,PERIOD6,4
6,18,staff_ks_025,TUESDAY,PERIOD7,5
6,18,staff_ks_025,TUESDAY,PERIOD8,6
6,18,staff_ks_025,WEDNESDAY,PERIOD2,7
6,18,staff_ks_025,WEDNESDAY,PERIOD3,11
6,18,staff_ks_025,WEDNESDAY,PERIOD4,12
6,18,staff_ks_025,WEDNESDAY,PERIOD5,16
6,18,staff_ks_025,WEDNESDAY,PERIOD6,17
6,18,staff_ks_025,WEDNESDAY,PERIOD7,18
6,18,staff_ks_025,WEDNESDAY,PERIOD8,19
6,18,staff_ks_025,THURSDAY,PERIOD1,25
6,18,staff_ks_025,THURSDAY,PERIOD2,4
6,18,staff_ks_025,THURSDAY,PERIOD3,5
6,18,staff_ks_025,THURSDAY,PERIOD4,6
6,18,staff_ks_025,THURSDAY,PERIOD5,7
6,18,staff_ks_025,THURSDAY,PERIOD7,11
6,18,staff_ks_025,THURSDAY,PERIOD8,12
6,18,staff_ks_025,FRIDAY,PERIOD2,16
6,18,staff_ks_025,FRIDAY,PERIOD3,17
6,18,staff_ks_025,FRIDAY,PERIOD4,18
6,18,staff_ks_025,FRIDAY,PERIOD5,19
6,18,staff_ks_025,FRIDAY,PERIOD6,25
6,18,staff_ks_025,FRIDAY,PERIOD7,4
6,18,staff_ks_025,FRIDAY,PERIOD8,5
6,18,staff_ks_025,SATURDAY,PERIOD2,6
6,18,staff_ks_025,SATURDAY,PERIOD3,7
6,18,staff_ks_025,SATURDAY,PERIOD4,11
7,19,staff_ks_028,MONDAY,PERIOD2,4
7,19,staff_ks_028,MONDAY,PERIOD3,5
7,19,staff_ks_028,MONDAY,PERIOD4,6
7,19,staff_ks_028,MONDAY,PERIOD5,7
7,19,staff_ks_028,MONDAY,PERIOD6,11
7,19,staff_ks_028,MONDAY,PERIOD7,12
7,19,staff_ks_028,MONDAY,PERIOD8,16
7,19,staff_ks_028,TUESDAY,PERIOD1,17
7,19,staff_ks_028,TUESDAY,PERIOD2,18
7,19,staff_ks_028,TUESDAY,PERIOD3,19
7,19,staff_ks_028,TUESDAY,PERIOD4,25
7,19,staff_ks_028,TUESDAY,PERIOD5,4
7,19,staff_ks_028,TUESDAY,PERIOD6,5
7,19,staff_ks_028,TUESDAY,PERIOD7,6
7,19,staff_ks_028,WEDNESDAY,PERIOD1,7
7,19,staff_ks_028,WEDNESDAY,PERIOD2,11
7,19,staff_ks_028,WEDNESDAY,PERIOD3,12
7,19,staff_ks_028,WEDNESDAY,PERIOD4,16
7,19,staff_ks_028,WEDNESDAY,PERIOD5,17
7,19,staff_ks_028,WEDNESDAY,PERIOD6,18
7,19,staff_ks_028,WEDNESDAY,PERIOD8,19
7,19,staff_ks_028,THURSDAY,PERIOD1,25
7,19,staff_ks_028,THURSDAY,PERIOD3,4
7,19,staff_ks_028,THURSDAY,PERIOD4,5
7,19,staff_ks_028,THURSDAY,PERIOD5,6
7,19,staff_ks_028,THURSDAY,PERIOD6,7
7,19,staff_ks_028,THURSDAY,PERIOD7,11
7,19,staff_ks_028,THURSDAY,PERIOD8,12
7,19,staff_ks_028,FRIDAY,PERIOD1,16
7,19,staff_ks_028,FRIDAY,PERIOD2,17
7,19,staff_ks_028,FRIDAY,PERIOD3,18
7,19,staff_ks_028,FRIDAY,PERIOD5,19
7,19,staff_ks_028,FRIDAY,PERIOD6,25
7,19,staff_ks_028,FRIDAY,PERIOD7,4
7,19,staff_ks_028,FRIDAY,PERIOD8,5
7,19,staff_ks_028,SATURDAY,PERIOD1,6
7,19,staff_ks_028,SATURDAY,PERIOD2,7
7,19,staff_ks_028,SATURDAY,PERIOD4,11
7,20,staff_ks_029,MONDAY,PERIOD1,4
7,20,staff_ks_029,MONDAY,PERIOD2,5
7,20,staff_ks_029,MONDAY,PERIOD3,6
7,20,staff_ks_029,MONDAY,PERIOD4,7
7,20,staff_ks_029,MONDAY,PERIOD6,11
7,20,staff_ks_029,MONDAY,PERIOD7,12
7,20,staff_ks_029,MONDAY,PERIOD8,16
7,20,staff_ks_029,TUESDAY,PERIOD2,17
7,20,staff_ks_029,TUESDAY,PERIOD3,18
7,20,staff_ks_029,TUESDAY,PERIOD4,19
7,20,staff_ks_029,TUESDAY,PERIOD5,25
7,20,staff_ks_029,TUESDAY,PERIOD6,4
7,20,staff_ks_029,TUESDAY,PERIOD7,5
7,20,staff_ks_029,TUESDAY,PERIOD8,6
7,20,staff_ks_029,WEDNESDAY,PERIOD1,7
7,20,staff_ks_029,WEDNESDAY,PERIOD2,11
7,20,staff_ks_029,WEDNESDAY,PERIOD4,12
7,20,staff_ks_029,WEDNESDAY,PERIOD5,16
7,20,staff_ks_029,WEDNESDAY,PERIOD6,17
7,20,staff_ks_029,WEDNESDAY,PERIOD7,18
7,20,staff_ks_029,WEDNESDAY,PERIOD8,19
7,20,staff_ks_029,THURSDAY,PERIOD1,25
7,20,staff_ks_029,THURSDAY,PERIOD2,4
7,20,staff_ks_029,THURSDAY,PERIOD3,5
7,20,staff_ks_029,THURSDAY,PERIOD4,6
7,20,staff_ks_029,THURSDAY,PERIOD5,7
7,20,staff_ks_029,THURSDAY,PERIOD7,11
7,20,staff_ks_029,THURSDAY,PERIOD8,12
7,20,staff_ks_029,FRIDAY,PERIOD2,16
7,20,staff_ks_029,FRIDAY,PERIOD3,17
7,20,staff_ks_029,FRIDAY,PERIOD4,18
7,20,staff_ks_029,FRIDAY,PERIOD5,19
7,20,staff_ks_029,FRIDAY,PERIOD6,25
7,20,staff_ks_029,FRIDAY,PERIOD7,4
7,20,staff_ks_029,FRIDAY,PERIOD8,5
7,20,staff_ks_029,SATURDAY,PERIOD1,6
7,20,staff_ks_029,SATURDAY,PERIOD2,7
7,20,staff_ks_029,SATURDAY,PERIOD4,11
7,21,staff_ks_030,MONDAY,PERIOD1,4
7,21,staff_ks_030,MONDAY,PERIOD2,5
7,21,staff_ks_030,MONDAY,PERIOD3,6
7,21,staff_ks_030,MONDAY,PERIOD4,7
7,21,staff_ks_030,MONDAY,PERIOD5,11
7,21,staff_ks_030,MONDAY,PERIOD7,12
7,21,staff_ks_030,MONDAY,PERIOD8,16
7,21,staff_ks_030,TUESDAY,PERIOD1,17
7,21,staff_ks_030,TUESDAY,PERIOD2,18
7,21,staff_ks_030,TUESDAY,PERIOD3,19
7,21,staff_ks_030,TUESDAY,PERIOD5,25
7,21,staff_ks_030,TUESDAY,PERIOD6,4
7,21,staff_ks_030,TUESDAY,PERIOD7,5
7,21,staff_ks_030,TUESDAY,PERIOD8,6
7,21,staff_ks_030,WEDNESDAY,PERIOD1,7
7,21,staff_ks_030,WEDNESDAY,PERIOD2,11
7,21,staff_ks_030,WEDNESDAY,PERIOD3,12
7,21,staff_ks_030,WEDNESDAY,PERIOD4,16
7,21,staff_ks_030,WEDNESDAY,PERIOD6,17
7,21,staff_ks_030,WEDNESDAY,PERIOD7,18
7,21,staff_ks_030,WEDNESDAY,PERIOD8,19
7,21,staff_ks_030,THURSDAY,PERIOD1,25
7,21,staff_ks_030,THURSDAY,PERIOD2,4
7,21,staff_ks_030,THURSDAY,PERIOD3,5
7,21,staff_ks_030,THURSDAY,PERIOD4,6
7,21,staff_ks_030,THURSDAY,PERIOD5,7
7,21,staff_ks_030,THURSDAY,PERIOD7,11
7,21,staff_ks_030,THURSDAY,PERIOD8,12
7,21,staff_ks_030,FRIDAY,PERIOD1,16
7,21,staff_ks_030,FRIDAY,PERIOD2,17
7,21,staff_ks_030,FRIDAY,PERIOD3,18
7,21,staff_ks_030,FRIDAY,PERIOD4,19
7,21,staff_ks_030,FRIDAY,PERIOD5,25
7,21,staff_ks_030,FRIDAY,PERIOD7,4
7,21,staff_ks_030,FRIDAY,PERIOD8,5
7,21,staff_ks_030,SATURDAY,PERIOD1,6
7,21,staff_ks_030,SATURDAY,PERIOD3,7
7,21,staff_ks_030,SATURDAY,PERIOD4,11
7,22,staff_ks_032,MONDAY,PERIOD1,4
7,22,staff_ks_032,MONDAY,PERIOD3,5
7,22,staff_ks_032,MONDAY,PERIOD4,6
7,22,staff_ks_032,MONDAY,PERIOD5,7
7,22,staff_ks_032,MONDAY,PERIOD6,11
7,22,staff_ks_032,MONDAY,PERIOD7,12
7,22,staff_ks_032,MONDAY,PERIOD8,16
7,22,staff_ks_032,TUESDAY,PERIOD1,17
7,22,staff_ks_032,TUESDAY,PERIOD2,18
7,22,staff_ks_032,TUESDAY,PERIOD3,19
7,22,staff_ks_032,TUESDAY,PERIOD4,25
7,22,staff_ks_032,TUESDAY,PERIOD5,4
7,22,staff_ks_032,TUESDAY,PERIOD7,5
7,22,staff_ks_032,TUESDAY,PERIOD8,6
7,22,staff_ks_032,WEDNESDAY,PERIOD1,7
7,22,staff_ks_032,WEDNESDAY,PERIOD2,11
7,22,staff_ks_032,WEDNESDAY,PERIOD4,12
7,22,staff_ks_032,WEDNESDAY,PERIOD5,16
7,22,staff_ks_032,WEDNESDAY,PERIOD6,17
7,22,staff_ks_032,WEDNESDAY,PERIOD7,18
7,22,staff_ks_032,WEDNESDAY,PERIOD8,19
7,22,staff_ks_032,THURSDAY,PERIOD1,25
7,22,staff_ks_032,THURSDAY,PERIOD2,4
7,22,staff_ks_032,THURSDAY,PERIOD3,5
7,22,staff_ks_032,THURSDAY,PERIOD4,6
7,22,staff_ks_032,THURSDAY,PERIOD6,7
7,22,staff_ks_032,THURSDAY,PERIOD7,11
7,22,staff_ks_032,THURSDAY,PERIOD8,12
7,22,staff_ks_032,FRIDAY,PERIOD1,16
7,22,staff_ks_032,FRIDAY,PERIOD2,17
7,22,staff_ks_032,FRIDAY,PERIOD3,18
7,22,staff_ks_032,FRIDAY,PERIOD4,19
7,22,staff_ks_032,FRIDAY,PERIOD6,25
7,22,staff_ks_032,FRIDAY,PERIOD7,4
7,22,staff_ks_032,FRIDAY,PERIOD8,5
7,22,staff_ks_032,SATURDAY,PERIOD1,6
7,22,staff_ks_032,SATURDAY,PERIOD2,7
7,22,staff_ks_032,SATURDAY,PERIOD4,11
8,23,staff_ks_033,MONDAY,PERIOD2,4
8,23,staff_ks_033,MONDAY,PERIOD3,5
8,23,staff_ks_033,MONDAY,PERIOD4,6
8,23,staff_ks_033,MONDAY,PERIOD5,7
8,23,staff_ks_033,MONDAY,PERIOD6,11
8,23,staff_ks_033,MONDAY,PERIOD7,12
8,23,staff_ks_033,MONDAY,PERIOD8,16
8,23,staff_ks_033,TUESDAY,PERIOD1,17
8,23,staff_ks_033,TUESDAY,PERIOD2,18
8,23,staff_ks_033,TUESDAY,PERIOD4,19
8,23,staff_ks_033,TUESDAY,PERIOD5,25
8,23,staff_ks_033,TUESDAY,PERIOD6,4
8,23,staff_ks_033,TUESDAY,PERIOD7,5
8,23,staff_ks_033,TUESDAY,PERIOD8,6
8,23,staff_ks_033,WEDNESDAY,PERIOD1,7
8,23,staff_ks_033,WEDNESDAY,PERIOD2,11
8,23,staff_ks_033,WEDNESDAY,PERIOD3,12
8,23,staff_ks_033,WEDNESDAY,PERIOD5,16
8,23,staff_ks_033,WEDNESDAY,PERIOD6,17
8,23,staff_ks_033,WEDNESDAY,PERIOD7,18
8,23,staff_ks_033,WEDNESDAY,PERIOD8,19
8,23,staff_ks_033,THURSDAY,PERIOD1,25
8,23,staff_ks_033,THURSDAY,PERIOD2,4
8,23,staff_ks_033,THURSDAY,PERIOD3,5
8,23,staff_ks_033,THURSDAY,PERIOD4,6
8,23,staff_ks_033,THURSDAY,PERIOD5,7
8,23,staff_ks_033,THURSDAY,PERIOD7,11
8,23,staff_ks_033,THURSDAY,PERIOD8,12
8,23,staff_ks_033,FRIDAY,PERIOD1,16
8,23,staff_ks_033,FRIDAY,PERIOD2,17
8,23,staff_ks_033,FRIDAY,PERIOD4,18
8,23,staff_ks_033,FRIDAY,PERIOD5,19
8,23,staff_ks_033,FRIDAY,PERIOD6,25
8,23,staff_ks_033,FRIDAY,PERIOD7,4
8,23,staff_ks_033,FRIDAY,PERIOD8,5
8,23,staff_ks_033,SATURDAY,PERIOD1,6
8,23,staff_ks_033,SATURDAY,PERIOD3,7
8,23,staff_ks_033,SATURDAY,PERIOD4,11
8,24,staff_ks_034,MONDAY,PERIOD1,4
8,24,staff_ks_034,MONDAY,PERIOD2,5
8,24,staff_ks_034,MONDAY,PERIOD4,6
8,24,staff_ks_034,MONDAY,PERIOD5,7
8,24,staff_ks_034,MONDAY,PERIOD6,11
8,24,staff_ks_034,MONDAY,PERIOD7,12
8,24,staff_ks_034,MONDAY,PERIOD8,16
8,24,staff_ks_034,TUESDAY,PERIOD1,17
8,24,staff_ks_034,TUESDAY,PERIOD3,18
8,24,staff_ks_034,TUESDAY,PERIOD4,19
8,24,staff_ks_034,TUESDAY,PERIOD5,25
8,24,staff_ks_034,TUESDAY,PERIOD6,4
8,24,staff_ks_034,TUESDAY,PERIOD7,5
8,24,staff_ks_034,TUESDAY,PERIOD8,6
8,24,staff_ks_034,WEDNESDAY,PERIOD1,7
8,24,staff_ks_034,WEDNESDAY,PERIOD3,11
8,24,staff_ks_034,WEDNESDAY,PERIOD4,12
8,24,staff_ks_034,WEDNESDAY,PERIOD5,16
8,24,staff_ks_034,WEDNESDAY,PERIOD6,17
8,24,staff_ks_034,WEDNESDAY,PERIOD7,18
8,24,staff_ks_034,WEDNESDAY,PERIOD8,19
8,24,staff_ks_034,THURSDAY,PERIOD1,25
8,24,staff_ks_034,THURSDAY,PERIOD2,4
8,24,staff_ks_034,THURSDAY,PERIOD3,5
8,24,staff_ks_034,THURSDAY,PERIOD4,6
8,24,staff_ks_034,THURSDAY,PERIOD5,7
8,24,staff_ks_034,THURSDAY,PERIOD6,11
8,24,staff_ks_034,THURSDAY,PERIOD8,12
8,24,staff_ks_034,FRIDAY,PERIOD1,16
8,24,staff_ks_034,FRIDAY,PERIOD2,17
8,24,staff_ks_034,FRIDAY,PERIOD4,18
8,24,staff_ks_034,FRIDAY,PERIOD5,19
8,24,staff_ks_034,FRIDAY,PERIOD6,25
8,24,staff_ks_034,FRIDAY,PERIOD7,4
8,24,staff_ks_034,FRIDAY,PERIOD8,5
8,24,staff_ks_034,SATURDAY,PERIOD2,6
8,24,staff_ks_034,SATURDAY,PERIOD3,7
8,24,staff_ks_034,SATURDAY,PERIOD4,11
8,25,staff_ks_036,MONDAY,PERIOD1,4
8,25,staff_ks_036,MONDAY,PERIOD2,5
8,25,staff_ks_036,MONDAY,PERIOD3,6
8,25,staff_ks_036,MONDAY,PERIOD4,7
8,25,staff_ks_036,MONDAY,PERIOD5,11
8,25,staff_ks_036,MONDAY,PERIOD7,12
8,25,staff_ks_036,MONDAY,PERIOD8,16
8,25,staff_ks_036,TUESDAY,PERIOD1,17
8,25,staff_ks_036,TUESDAY,PERIOD2,18
8,25,staff_ks_036,TUESDAY,PERIOD4,19
8,25,staff_ks_036,TUESDAY,PERIOD5,25
8,25,staff_ks_036,TUESDAY,PERIOD6,4
8,25,staff_ks_036,TUESDAY,PERIOD7,5
8,25,staff_ks_036,TUESDAY,PERIOD8,6
8,25,staff_ks_036,WEDNESDAY,PERIOD1,7
8,25,staff_ks_036,WEDNESDAY,PERIOD2,11
8,25,staff_ks_036,WEDNESDAY,PERIOD3,12
8,25,staff_ks_036,WEDNESDAY,PERIOD4,16
8,25,staff_ks_036,WEDNESDAY,PERIOD5,17
8,25,staff_ks_036,WEDNESDAY,PERIOD6,18
8,25,staff_ks_036,WEDNESDAY,PERIOD8,19
8,25,staff_ks_036,THURSDAY,PERIOD1,25
8,25,staff_ks_036,THURSDAY,PERIOD3,4
8,25,staff_ks_036,THURSDAY,PERIOD4,5
8,25,staff_ks_036,THURSDAY,PERIOD5,6
8,25,staff_ks_036,THURSDAY,PERIOD6,7
8,25,staff_ks_036,THURSDAY,PERIOD7,11
8,25,staff_ks_036,THURSDAY,PERIOD8,12
8,25,staff_ks_036,FRIDAY,PERIOD1,16
8,25,staff_ks_036,FRIDAY,PERIOD2,17
8,25,staff_ks_036,FRIDAY,PERIOD3,18
8,25,staff_ks_036,FRIDAY,PERIOD4,19
8,25,staff_ks_036,FRIDAY,PERIOD5,25
8,25,staff_ks_036,FRIDAY,PERIOD7,4
8,25,staff_ks_036,FRIDAY,PERIOD8,5
8,25,staff_ks_036,SATURDAY,PERIOD2,6
8,25,staff_ks_036,SATURDAY,PERIOD3,7
8,25,staff_ks_036,SATURDAY,PERIOD4,11
8,26,staff_ks_037,MONDAY,PERIOD1,4
8,26,staff_ks_037,MONDAY,PERIOD2,5
8,26,staff_ks_037,MONDAY,PERIOD3,6
8,26,staff_ks_037,MONDAY,PERIOD4,7
8,26,staff_ks_037,MONDAY,PERIOD5,11
8,26,staff_ks_037,MONDAY,PERIOD6,12
8,26,staff_ks_037,MONDAY,PERIOD8,16
8,26,staff_ks_037,TUESDAY,PERIOD1,17
8,26,staff_ks_037,TUESDAY,PERIOD2,18
8,26,staff_ks_037,TUESDAY,PERIOD3,19
8,26,staff_ks_037,TUESDAY,PERIOD4,25
8,26,staff_ks_037,TUESDAY,PERIOD6,4
8,26,staff_ks_037,TUESDAY,PERIOD7,5
8,26,staff_ks_037,TUESDAY,PERIOD8,6
8,26,staff_ks_037,WEDNESDAY,PERIOD1,7
8,26,staff_ks_037,WEDNESDAY,PERIOD3,11
8,26,staff_ks_037,WEDNESDAY,PERIOD4,12
8,26,staff_ks_037,WEDNESDAY,PERIOD5,16
8,26,staff_ks_037,WEDNESDAY,PERIOD6,17
8,26,staff_ks_037,WEDNESDAY,PERIOD7,18
8,26,staff_ks_037,WEDNESDAY,PERIOD8,19
8,26,staff_ks_037,THURSDAY,PERIOD1,25
8,26,staff_ks_037,THURSDAY,PERIOD3,4
8,26,staff_ks_037,THURSDAY,PERIOD4,5
8,26,staff_ks_037,THURSDAY,PERIOD5,6
8,26,staff_ks_037,THURSDAY,PERIOD6,7
8,26,staff_ks_037,THURSDAY,PERIOD7,11
8,26,staff_ks_037,THURSDAY,PERIOD8,12
8,26,staff_ks_037,FRIDAY,PERIOD1,16
8,26,staff_ks_037,FRIDAY,PERIOD2,17
8,26,staff_ks_037,FRIDAY,PERIOD3,18
8,26,staff_ks_037,FRIDAY,PERIOD4,19
8,26,staff_ks_037,FRIDAY,PERIOD6,25
8,26,staff_ks_037,FRIDAY,PERIOD7,4
8,26,staff_ks_037,FRIDAY,PERIOD8,5
8,26,staff_ks_037,SATURDAY,PERIOD1,6
8,26,staff_ks_037,SATURDAY,PERIOD2,7
8,26,staff_ks_037,SATURDAY,PERIOD4,11
9,27,staff_ks_038,MONDAY,PERIOD2,1
9,27,staff_ks_038,MONDAY,PERIOD3,2
9,27,staff_ks_038,MONDAY,PERIOD4,4
9,27,staff_ks_038,MONDAY,PERIOD5,5
9,27,staff_ks_038,MONDAY,PERIOD6,6
9,27,staff_ks_038,MONDAY,PERIOD7,7
9,27,staff_ks_038,MONDAY,PERIOD8,11
9,27,staff_ks_038,TUESDAY,PERIOD1,13
9,27,staff_ks_038,TUESDAY,PERIOD2,15
9,27,staff_ks_038,TUESDAY,PERIOD3,16
9,27,staff_ks_038,TUESDAY,PERIOD4,17
9,27,staff_ks_038,TUESDAY,PERIOD5,18
9,27,staff_ks_038,TUESDAY,PERIOD6,19
9,27,staff_ks_038,TUESDAY,PERIOD8,22
9,27,staff_ks_038,WEDNESDAY,PERIOD1,1
9,27,staff_ks_038,WEDNESDAY,PERIOD2,2
9,27,staff_ks_038,WEDNESDAY,PERIOD3,4
9,27,staff_ks_038,WEDNESDAY,PERIOD4,5
9,27,staff_ks_038,WEDNESDAY,PERIOD5,6
9,27,staff_ks_038,WEDNESDAY,PERIOD6,7
